id,services_real_0,services_real_0,services_real_0,services_img_0,services_img_0,services_img_0,services_real_1,services_real_1,services_real_1,services_img_1,services_img_1,services_img_1
29.0,0.03364190992782347,0.06331999309015637,0.25423635639920494,0.99770032377138,-0.1492050711397269,0.19794765621809404,0.07908436735997733,0.34971904744853544,0.0594078151881285,0.9864403521756253,-0.18781405931319922,-0.2632239002560159
30.0,0.030488801746888176,0.08692282076718752,-0.016345972254198753,0.9926009634732026,-0.3592780673001106,-0.5540057117606257,0.06116543663575251,-0.2341068954651267,0.4002609572747132,0.9899192819364717,-0.3707937142629899,-0.03860411183745277
31.0,0.08946179860175683,-0.030505211237732532,0.12408792691634851,0.9936057407262234,-0.6933394092944376,0.11588574286605857,0.06943401273982092,-0.37672199412032453,0.016066084899998032,0.9942550821227716,-0.30889025963491157,-0.5401127305097737
32.0,0.13765305964168692,-0.08598025931569564,0.8045017901895872,0.99023171838188,-0.38746317608873587,0.008709578264584517,0.06989477751489676,0.21065866454035836,-0.21401240476069655,0.9925264347439857,0.0004367459979034982,-0.14603911017642857
33.0,0.09361022067061361,-0.4035023955975825,0.26868707089938487,0.9932900975518563,-0.5951677793242066,-0.12276879428236984,0.0227077997196203,-0.12404303211585536,0.14315081185211972,0.9955600903736302,-0.4381167094683016,0.012928661643714617
34.0,0.05926944705510028,-0.21714136731348344,-0.07433513163363142,0.9972154574310075,-0.5571396336447583,-0.0760231726538757,0.03312586163854438,0.0673276630936602,0.22465400174108158,0.9959698711897234,-0.49446765021933886,0.42159619853401914
35.0,0.11854378941747433,-0.9999474358146777,0.13887935858782427,0.9929488254641049,-0.010253077959865829,-0.9903093071148198,0.08946179860175683,-0.030505211237732532,0.12408792691634851,0.9936057407262234,-0.6933394092944376,0.11588574286605857
36.0,0.08554838265522001,0.2897878892480665,-0.23240198508494542,0.9900740919227975,0.5617512209577586,0.3378332739414449,0.12335018039312506,0.523810433026115,0.6074141522023411,0.9898800374172947,0.04290392101226581,-0.2595044258347922
37.0,0.0936471481425821,0.25526528360582107,-0.39328925694294553,0.9949042488359572,-0.2011629156639376,-0.22194489271010484,0.10844948672334795,-0.23087302304248686,0.3919226311480886,0.9935142630945926,-0.6058588442600894,0.36960798521199073
38.0,-0.03876337960878036,-0.04281549708612939,-0.1891531262366175,0.9980806286131224,-0.08282014874606047,0.012734149195116728,-0.014426758123099098,0.26848620062848927,-0.262359079151399,0.9939567600471257,-0.49510123807144196,0.10394283141953094
39.0,0.0763979770207531,-0.4162364200286242,0.6349515340471754,0.995998679034566,-0.8722519123587338,0.580057547496653,0.08896307383228759,-0.07188574541111581,0.09643466734864602,0.9931752563869904,-0.21152127795785086,-0.44587575811064406
40.0,-0.5446700066011618,-0.04354019584437446,0.03527586309127717,0.819236008677605,0.46543475710113,-0.3450800738741913,-0.43391460543103455,-0.1650459006751905,0.12763663156715546,0.8414295968586668,-0.5706530355231023,0.2546318642379663
41.0,-0.383185873922143,0.03334577394118429,0.21916844589704113,0.920151147179415,-0.9145585707127676,0.6250275121591641,-0.41661201012699745,-0.23361472464720512,-0.5124534835489237,0.8958842542948802,0.16822278756126804,-0.19532992730080248
42.0,-0.42391636355580575,-0.15103081833863174,0.1673856945586156,0.8735829858676628,-0.16557530106441964,0.4334197029106842,-0.5158957878537977,0.019285306369155694,0.015785220323847153,0.8070690453208952,0.04412494241083817,0.3995841650171277
43.0,-0.4946415788151549,-0.3774526576281241,-0.0036442457541903395,0.7305546575289228,-0.63182523479212,-0.29455162235594934,-0.4690528896057663,0.44592296858832053,0.02281758192981844,0.8558645561283157,0.08465865253102937,-0.4435070660938201
